Timestamp,Source Port,Destination Port,Packet Length,Anomaly Scores,Hour,DayOfWeek,Month,Packet_Length_Log,Severity Level_encoded,Packet_Size_Category_encoded,TimeOfDay_encoded,Protocol_TCP,Protocol_UDP,Packet Type_Data,Traffic Type_FTP,Traffic Type_HTTP,Attack Type_Intrusion,Attack Type_Malware,Attack Signature_Known Pattern B,Action Taken_Ignored,Action Taken_Logged,Network Segment_Segment B,Network Segment_Segment C,Log Source_Server,Source_IP_Type_Public,Dest_IP_Type_Public,Source_Port_Category_Registered,Dest_Port_Category_Registered
2022-04-16 23:10:04,23618.0,2978.0,813.0,84.55,23,5,4,6.70196036600254,0,0,1,False,False,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True
2021-02-09 03:11:03,14020.0,55206.0,943.0,1.67,3,1,2,6.8501261661455,2,0,3,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False
2021-06-26 23:06:17,20154.0,54769.0,136.0,52.37,23,5,6,4.919980925828125,0,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False
2023-04-02 23:49:28,40455.0,51878.0,1372.0,63.52,23,6,4,7.224753405767971,0,0,1,False,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False
2021-07-04 01:55:38,40151.0,29428.0,662.0,48.18,1,6,7,6.4967749901858625,1,0,3,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True
2020-07-27 02:10:48,21163.0,46975.0,1364.0,33.62,2,0,7,7.21890970761906,1,0,3,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True
2021-04-16 05:41:08,38903.0,62429.0,1438.0,62.89,5,4,4,7.271703706887368,2,0,3,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False
2021-11-18 03:17:54,8310.0,59131.0,453.0,43.46,3,3,11,6.118097198041348,0,1,3,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False
2020-12-20 07:00:32,17865.0,47813.0,349.0,50.82,7,6,12,5.857933154483459,2,1,2,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,True,True
2020-10-15 02:23:46,45844.0,50514.0,1207.0,61.31,2,3,10,7.0967213784947605,0,0,3,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,False
2021-11-02 22:34:46,13584.0,60096.0,342.0,69.62,22,1,11,5.8377304471659395,2,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False
2020-05-22 13:32:40,21857.0,25925.0,298.0,24.28,13,4,5,5.700443573390687,0,1,0,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True
2021-09-16 11:20:26,51478.0,49824.0,950.0,73.79,11,3,9,6.85751406254539,0,0,2,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False
2020-06-25 01:29:55,39891.0,38369.0,397.0,46.32,1,3,6,5.986452005284438,2,1,3,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True
2023-08-24 19:01:35,14033.0,22830.0,807.0,37.78,19,3,8,6.694562058521095,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True
2020-11-29 11:32:18,1921.0,33950.0,814.0,75.67,11,6,11,6.703188113240863,2,0,2,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,True
2020-01-15 07:39:08,6957.0,47985.0,172.0,26.91,7,2,1,5.153291594497779,1,1,2,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True
2022-09-16 19:28:48,2379.0,34232.0,302.0,12.07,19,4,9,5.713732805509369,1,1,1,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True
2022-01-23 23:27:33,4753.0,58571.0,989.0,47.43,23,6,1,6.897704943128636,0,0,1,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False
2021-08-31 12:19:42,3530.0,45767.0,855.0,64.7,12,1,8,6.752270376141742,2,0,2,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
2023-05-31 01:17:05,30966.0,35071.0,905.0,50.57,1,2,5,6.80903930604298,1,0,3,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True
2021-02-18 08:14:30,52728.0,21254.0,442.0,14.02,8,3,2,6.093569770045136,2,1,2,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True
2022-04-14 16:58:13,20940.0,33577.0,1490.0,19.06,16,3,4,7.307202314764738,2,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True
2020-04-19 18:43:34,52804.0,5081.0,1198.0,81.88,18,6,4,7.089243155027514,2,0,0,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True
2023-07-13 05:22:06,5080.0,40487.0,1333.0,59.3,5,3,7,7.195937226475569,0,0,3,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True
2023-04-19 10:50:29,9428.0,65025.0,582.0,58.27,10,2,4,6.368187186350492,0,0,2,True,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False
2022-11-07 12:25:57,41162.0,63738.0,318.0,38.37,12,0,11,5.765191102784844,2,1,2,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False
2020-03-14 16:41:02,35795.0,65197.0,851.0,51.49,16,5,3,6.747586526829315,1,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False
2020-10-12 11:21:13,45811.0,44541.0,1014.0,4.96,11,0,10,6.922643891475888,2,0,2,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True
2021-09-26 16:05:05,42233.0,29317.0,473.0,78.89,16,6,9,6.161207321695077,2,1,0,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,True
2023-04-30 12:56:26,59574.0,11881.0,1300.0,75.05,12,6,4,7.170888478512505,0,0,2,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True
2022-03-24 10:37:10,41571.0,12198.0,96.0,17.59,10,3,3,4.574710978503383,0,1,2,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True
2021-11-27 09:59:42,30398.0,15055.0,1218.0,12.05,9,5,11,7.105786129481271,2,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True
2022-12-13 15:37:57,19550.0,2694.0,416.0,89.22,15,1,12,6.0330862217988015,2,1,0,False,True,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True
2021-03-15 04:20:57,10248.0,9974.0,582.0,15.92,4,0,3,6.368187186350492,1,0,3,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
2020-02-10 02:44:01,7883.0,34601.0,708.0,51.63,2,0,2,6.5638555265321274,2,0,3,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True
2023-03-09 13:57:15,19203.0,21291.0,641.0,9.42,13,3,3,6.464588303689961,1,0,0,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,True,True
2023-02-01 07:30:40,32921.0,38568.0,626.0,68.58,7,2,2,6.440946540632921,1,0,2,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True
2023-07-20 16:28:08,60325.0,38001.0,966.0,45.28,16,3,7,6.874198495453294,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True
2021-01-07 00:46:11,60249.0,4586.0,371.0,68.07,0,3,1,5.918893854273146,1,1,4,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True
2022-10-12 13:19:20,8729.0,59490.0,955.0,61.99,13,2,10,6.862757913051401,2,0,0,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False
2023-06-14 10:06:49,39925.0,32068.0,298.0,1.38,10,2,6,5.700443573390687,0,1,2,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2022-01-12 16:32:08,8121.0,22402.0,291.0,48.77,16,2,1,5.676753802268282,1,1,0,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True
2020-01-16 05:35:24,28284.0,30449.0,409.0,49.34,5,3,1,6.016157159698354,0,1,3,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True
2020-07-07 20:25:36,51444.0,63182.0,412.0,6.76,20,1,7,6.023447592961033,0,1,1,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False
2023-05-19 12:32:30,40237.0,9173.0,892.0,25.09,12,4,5,6.794586580876499,2,0,2,True,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True
2021-11-18 10:23:24,6200.0,30458.0,695.0,24.73,10,3,11,6.54534966033442,2,0,2,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True
2022-04-20 07:57:58,6085.0,26290.0,1120.0,22.0,7,2,4,7.02197642307216,2,0,2,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True
2023-02-15 16:35:51,14763.0,30480.0,975.0,64.26,16,2,2,6.883462586413092,1,0,0,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True
2020-12-27 11:56:16,3227.0,30273.0,200.0,54.34,11,6,12,5.303304908059076,2,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True
2020-03-13 11:23:11,16784.0,38807.0,499.0,66.36,11,4,3,6.214608098422191,0,1,2,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True
2020-12-19 13:21:47,37248.0,28510.0,1396.0,2.42,13,5,12,7.242082359256962,2,0,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True
2021-06-06 06:07:50,43620.0,37138.0,1083.0,41.1,6,6,6,6.988413181999592,0,0,3,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True
2021-11-17 03:18:12,20038.0,45699.0,263.0,77.08,3,2,11,5.575949103146316,1,1,3,False,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True
2022-11-03 23:19:29,17333.0,48845.0,1064.0,93.48,23,3,11,6.970730078143525,1,0,1,False,True,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True
2022-12-20 07:21:14,47955.0,64697.0,964.0,26.52,7,1,12,6.872128101338986,2,0,2,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False
2021-10-21 06:31:40,24331.0,34816.0,378.0,28.05,6,3,10,5.937536205082426,0,1,3,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True
2021-07-19 03:56:34,64525.0,23006.0,1123.0,83.58,3,0,7,7.024649030453636,2,0,3,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True
2023-10-11 07:42:45,64249.0,51792.0,516.0,10.57,7,2,10,6.248042874508429,1,0,2,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False
2020-05-26 00:08:50,23651.0,29780.0,1205.0,75.8,0,1,5,7.095064377287131,0,0,4,False,False,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True
2021-11-22 04:48:43,23626.0,45534.0,486.0,43.93,4,0,11,6.18826412308259,0,1,3,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True
2021-05-28 08:08:39,42686.0,23852.0,899.0,32.76,8,4,5,6.802394763324311,2,0,2,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True
2021-04-30 11:43:55,5930.0,11553.0,1000.0,55.72,11,4,4,6.90875477931522,0,0,2,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True
2020-01-26 03:26:45,25650.0,63254.0,150.0,17.72,3,6,1,5.017279836814924,0,1,3,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False
2023-08-20 01:09:13,26610.0,38883.0,69.0,77.79,1,6,8,4.248495242049359,1,1,3,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True
2022-06-05 05:29:11,15213.0,17974.0,729.0,97.52,5,6,6,6.593044534142437,2,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True
2022-08-04 11:27:08,41048.0,43824.0,1121.0,22.83,11,3,8,7.022868086082641,0,0,2,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True
2021-11-19 18:25:39,57532.0,55099.0,1165.0,34.11,18,4,11,7.061334366910438,0,0,0,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False
2020-04-10 18:23:44,40810.0,29024.0,634.0,74.49,18,4,4,6.453624998892692,0,0,0,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True
2020-03-28 10:30:31,42536.0,47130.0,974.0,92.39,10,5,3,6.882437470997847,2,0,2,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True
2021-05-15 19:34:36,22388.0,37558.0,465.0,68.52,19,5,5,6.144185634125646,2,1,1,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True
2023-02-27 01:30:39,7686.0,45876.0,752.0,95.59,1,0,2,6.6240652277998935,1,0,3,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True
2023-08-15 09:58:04,44274.0,22206.0,1260.0,83.77,9,1,8,7.13966033596492,0,0,2,False,False,False,True,False,True,False,True,True,False,False,False,True,True,True,True,True
2023-10-03 10:35:59,6648.0,13573.0,1266.0,39.7,10,1,10,7.144407180321139,2,0,2,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True
2022-01-07 12:10:50,1235.0,45718.0,1389.0,61.31,12,4,1,7.237059026124737,1,0,2,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True
2022-03-10 11:36:29,15971.0,57638.0,1208.0,78.34,11,3,3,7.097548850614793,1,0,2,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False
2021-07-08 10:13:15,16486.0,3986.0,1119.0,95.04,10,3,7,7.02108396428914,1,0,2,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True
2023-02-03 22:24:57,24600.0,31706.0,364.0,15.82,22,4,2,5.8998973535824915,0,1,1,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True
2023-03-17 23:18:06,5410.0,6762.0,1318.0,91.73,23,4,3,7.1846291527173145,1,0,1,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True
2021-12-15 17:44:03,23719.0,56925.0,111.0,97.63,17,2,12,4.718498871295094,0,1,0,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False
2020-03-29 18:19:01,36679.0,15206.0,1164.0,75.45,18,6,3,7.060476365999801,2,0,0,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True
2022-08-07 02:13:43,31746.0,42734.0,696.0,52.03,2,6,8,6.546785410760524,0,0,3,True,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,True
2022-01-19 19:41:10,40207.0,52104.0,760.0,34.29,19,2,1,6.634633357861686,2,0,1,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False
2020-08-02 22:37:59,21546.0,16719.0,356.0,41.8,22,6,8,5.877735781779639,2,1,1,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True
2020-09-17 13:18:05,55862.0,30296.0,1019.0,7.62,13,3,9,6.927557906278317,0,0,0,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True
2020-04-28 09:49:58,15444.0,39278.0,234.0,67.49,9,1,4,5.459585514144159,0,1,2,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True
2023-03-02 11:46:27,35281.0,24437.0,777.0,82.24,11,3,3,6.656726524178391,2,0,2,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True
2023-02-14 20:33:49,27665.0,53460.0,247.0,71.51,20,1,2,5.5134287461649825,1,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False
2022-06-07 16:40:17,4276.0,7362.0,999.0,68.77,16,1,6,6.907755278982137,2,0,0,False,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True
2020-06-28 04:51:00,38234.0,4112.0,680.0,42.96,4,6,6,6.523562306149512,0,0,3,False,True,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True
2023-09-04 13:10:15,31001.0,44407.0,927.0,93.66,13,0,9,6.833031732786201,0,0,0,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True
2021-12-28 08:22:37,60060.0,4010.0,986.0,81.94,8,1,12,6.894670039433482,1,0,2,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,True
2020-03-25 21:53:02,52031.0,14342.0,381.0,93.6,21,2,3,5.945420608606575,2,1,1,False,False,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True
2022-04-11 18:38:49,47402.0,59391.0,1221.0,69.84,18,0,4,7.108244139731541,0,0,0,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False
2020-06-26 22:00:15,33564.0,4779.0,917.0,73.15,22,4,6,6.822197390620491,0,0,1,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,True
2021-06-19 20:55:51,14614.0,23339.0,1474.0,76.87,20,5,6,7.29641326877392,2,0,1,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True
2021-06-04 06:13:54,30012.0,47648.0,449.0,31.09,6,4,6,6.1092475827643655,2,1,3,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
2020-10-21 18:01:09,18390.0,23382.0,1049.0,26.1,18,2,10,6.956545443151569,1,0,0,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True
2021-05-22 06:45:55,57976.0,6434.0,1064.0,97.91,6,5,5,6.970730078143525,2,0,3,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True
2022-01-14 11:19:44,12432.0,41538.0,636.0,28.47,11,4,1,6.456769655572163,2,0,2,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,True,True
2021-10-16 15:39:41,13484.0,39136.0,130.0,52.1,15,5,10,4.875197323201151,0,1,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True
2021-09-15 20:50:25,45273.0,54501.0,1111.0,34.74,20,2,9,7.013915474810528,0,0,1,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False
2020-03-11 22:30:13,18002.0,36411.0,1261.0,59.58,22,2,3,7.140453043101158,2,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True
2023-05-20 02:13:22,22267.0,39997.0,456.0,28.48,2,5,5,6.124683390894205,0,1,3,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True
2020-08-05 07:34:59,41518.0,56552.0,887.0,46.95,7,2,8,6.78897174299217,0,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2021-10-13 17:47:17,56384.0,52623.0,696.0,45.99,17,2,10,6.546785410760524,2,0,0,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False
2021-03-25 08:56:28,40920.0,37758.0,158.0,39.45,8,3,3,5.0689042022202315,2,1,2,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,True,True
2021-02-09 18:31:13,24599.0,49624.0,220.0,25.3,18,1,2,5.3981627015177525,2,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False
2021-04-17 22:35:26,9591.0,14109.0,593.0,45.33,22,5,4,6.386879319362645,0,0,1,False,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,True
2022-09-25 09:43:32,18081.0,61927.0,406.0,17.7,9,6,9,6.008813185442595,1,1,2,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False
2023-08-06 11:12:36,23162.0,31301.0,1074.0,29.52,11,6,8,6.980075940561763,2,0,2,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True
2023-07-26 06:59:49,19313.0,41713.0,135.0,58.28,6,2,7,4.912654885736052,2,1,3,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True
2020-10-14 03:40:34,13065.0,61007.0,497.0,78.86,3,2,10,6.210600077024653,1,1,3,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False
2021-01-13 22:49:46,29760.0,3411.0,846.0,74.92,22,2,1,6.741700694652055,2,0,1,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True
2022-01-20 15:25:31,11517.0,10760.0,1391.0,42.77,15,3,1,7.238496840894365,0,0,0,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,True
2021-02-08 00:41:00,55042.0,37217.0,885.0,90.76,0,0,2,6.786716950605081,2,0,4,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,True
2021-03-27 11:51:10,28351.0,17933.0,321.0,22.02,11,5,3,5.7745515455444085,1,1,2,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True
2021-09-02 04:13:53,9030.0,5717.0,1208.0,88.28,4,3,9,7.097548850614793,0,0,3,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True
2023-02-27 09:31:35,12299.0,6564.0,160.0,45.11,9,0,2,5.081404364984463,1,1,2,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True
2021-06-15 08:46:02,6130.0,23275.0,1416.0,27.54,8,1,6,7.256297239690681,0,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True
2023-08-03 07:29:58,56673.0,22961.0,1082.0,66.55,7,3,8,6.9874902470009905,1,0,2,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
2022-02-03 05:09:00,56547.0,44295.0,696.0,64.68,5,3,2,6.546785410760524,2,0,3,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True
2020-03-27 05:46:18,63544.0,36857.0,926.0,2.95,5,4,3,6.831953565565855,0,0,3,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True
2020-07-29 14:43:59,44130.0,43803.0,1290.0,91.49,14,2,7,7.1631723908466425,1,0,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True
2022-03-16 17:26:37,9937.0,3120.0,1055.0,95.55,17,2,3,6.962243464266207,0,0,0,True,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True
2021-11-07 19:16:40,22026.0,3184.0,518.0,44.46,19,6,11,6.251903883165888,1,0,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True
2023-01-03 03:48:43,24567.0,56023.0,941.0,87.7,3,1,1,6.848005274576363,0,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False
2020-09-04 22:14:31,40567.0,12829.0,1354.0,28.77,22,4,9,7.2115567333138015,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True
2020-12-20 21:16:41,47571.0,55755.0,1132.0,12.69,21,6,12,7.0326242610280065,2,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
2020-01-12 13:07:06,37314.0,42634.0,1317.0,2.58,13,6,1,7.183870715062453,2,0,0,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True
2020-04-14 05:27:48,65258.0,57749.0,1353.0,5.09,5,1,4,7.21081845347222,2,0,3,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
2022-02-08 22:58:08,53439.0,31822.0,774.0,55.25,22,1,2,6.652863029353347,2,0,1,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True
2023-05-03 13:15:51,38692.0,46934.0,1238.0,78.71,13,2,5,7.122059881629142,2,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True
2021-07-18 03:48:16,36844.0,55377.0,1462.0,52.37,3,6,7,7.288244401020124,0,0,3,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False
2022-03-13 23:54:13,2790.0,19866.0,902.0,97.13,23,6,3,6.805722553416985,1,0,1,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True
2022-11-22 09:50:34,50849.0,42592.0,176.0,32.56,9,1,11,5.176149732573829,2,1,2,True,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True
2021-03-22 21:19:29,36700.0,32812.0,216.0,32.75,21,0,3,5.37989735354046,0,1,1,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True
2022-08-30 02:44:05,34800.0,20644.0,1493.0,85.17,2,1,8,7.309212365692763,2,0,3,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True
2020-06-12 22:29:10,51946.0,30227.0,415.0,12.57,22,4,6,6.030685260261263,0,1,1,False,True,False,True,False,True,False,False,False,True,True,False,True,True,True,False,True
2020-08-23 14:54:53,34628.0,59083.0,1451.0,15.39,14,6,8,7.280697195384741,2,0,0,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False
2021-02-04 18:48:37,44046.0,22884.0,1251.0,51.24,18,3,2,7.132497551660044,2,0,0,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True
2020-07-25 19:29:19,1190.0,38862.0,636.0,2.38,19,5,7,6.456769655572163,0,0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True
2022-06-01 00:43:44,50049.0,5307.0,427.0,82.32,0,2,6,6.059123195581797,0,1,4,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True
2021-09-24 09:09:52,32022.0,11653.0,583.0,8.92,9,4,9,6.369900982828227,2,0,2,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True
2021-09-20 04:09:35,48160.0,63314.0,295.0,85.45,4,0,9,5.69035945432406,1,1,3,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False
2020-07-04 09:41:46,23180.0,11262.0,213.0,69.12,9,5,7,5.365976015021851,0,1,2,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True
2022-04-19 19:34:00,53752.0,1088.0,185.0,64.95,19,1,4,5.225746673713202,1,1,1,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True
2022-12-13 20:47:22,51271.0,7395.0,641.0,40.62,20,1,12,6.464588303689961,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
2020-03-07 17:00:52,63025.0,16802.0,1424.0,19.99,17,5,3,7.261927092702751,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True
2022-11-22 04:29:04,31603.0,58345.0,420.0,34.66,4,1,11,6.042632833682381,2,1,3,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False
2023-06-03 20:24:53,52665.0,15156.0,571.0,58.91,20,5,6,6.349138991379798,2,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True
2022-09-15 13:13:22,48678.0,28530.0,686.0,47.37,13,3,9,6.532334292222349,2,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True
2020-03-28 20:43:10,40880.0,60122.0,1289.0,66.02,20,5,3,7.162397497355718,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False
2022-11-11 07:11:28,31353.0,26245.0,1080.0,10.25,7,4,11,6.985641817639208,2,0,2,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True
2021-09-13 23:46:12,34390.0,62802.0,1458.0,62.37,23,0,9,7.285506548522785,0,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False
2022-03-30 13:53:13,41906.0,33762.0,898.0,68.65,13,2,3,6.80128303447162,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True
2023-04-30 19:31:58,59937.0,20684.0,580.0,23.95,19,6,4,6.364750756851911,1,0,1,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True
2023-09-15 19:41:50,55986.0,34536.0,1041.0,52.88,19,4,9,6.948897222313312,2,0,1,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True
2023-10-01 22:02:45,6791.0,58931.0,1110.0,34.54,22,6,10,7.01301578963963,2,0,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False
2023-05-13 20:48:28,52482.0,34697.0,474.0,95.69,20,5,5,6.163314804034641,2,1,1,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True
