@relation water_quality_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
7.060323,193.994306,22730.580871,7.328833,330.903739,429.443496,14.066314,66.809822,4.02712,1
7.065324,196.926113,21717.988679,7.112471,334.955115,422.937895,14.425011,65.884165,3.97435,0
7.128497,197.250766,22136.777869,7.11659,332.86401,419.065922,14.538507,66.373542,4.04178,1
7.052631,197.774792,21140.698461,7.050686,334.261738,427.020537,14.300752,66.547454,3.892819,0
7.012467,197.060704,22154.770146,7.117932,335.897043,432.025735,14.298345,65.088734,3.922511,0
7.222876,195.956904,21696.825223,7.141626,335.798676,427.620228,14.48872,65.536259,3.932303,0
5.827541,191.00493,25863.343245,4.823832,316.025513,370.357288,18.361858,48.658109,3.179129,1
6.945703,194.268706,21402.922929,6.952277,333.648139,427.249479,14.386845,65.765277,3.884301,0
7.081772,196.889741,22434.204537,7.13908,337.946765,422.478875,14.384215,66.691428,4.039934,1
7.12961,196.092578,22139.977333,7.076503,331.231955,421.269769,14.18818,65.727461,4.03411,1
4.850104,186.676176,32808.307503,7.496263,293.757927,392.700493,10.630769,85.157983,3.885386,0
8.829806,216.122144,17732.91467,7.856312,377.253834,301.895959,16.210713,64.409359,4.423886,0
7.030132,196.215972,22079.641841,7.139898,335.786629,420.097371,14.249289,65.842225,3.936842,0
9.842056,217.896772,6785.145303,6.028898,333.073546,432.332406,12.365538,45.822004,4.179198,0
7.137525,197.154836,21578.231477,6.930128,332.575766,425.490972,14.316648,65.957806,3.978398,0
6.974173,193.709539,22195.354065,7.308632,336.328218,426.582373,14.144216,65.010396,3.958392,0
7.080328,198.782811,22245.437596,7.071061,336.140646,423.499382,14.057143,65.770148,3.95479,0
6.956677,196.789129,21816.88631,6.979112,336.03529,425.603084,14.502469,66.615687,3.989801,0
7.062257,196.072739,22540.817303,7.13983,328.728753,421.18775,14.451315,64.761408,3.978733,1
7.061363,193.552319,21762.074019,7.249629,329.104149,425.89985,14.231874,67.196742,3.973518,1
7.11391,197.790366,21425.955486,7.158493,337.51427,423.486503,14.231035,67.809266,3.95904,0
7.093437,196.526755,21849.259027,7.144316,335.395076,430.209581,14.222321,66.852657,3.981507,1
7.093556,194.460422,21509.945879,7.055136,331.332089,425.21051,14.443294,66.076472,3.944187,0
7.08092,199.744142,20987.932755,7.11875,333.473333,423.307828,14.318709,67.072326,3.995906,1
7.560392,223.23225,14739.06854,6.731611,372.028909,481.341774,8.900409,62.134281,4.257805,1
7.265214,194.231594,22337.652813,7.208013,332.215951,432.92453,14.604216,67.033288,3.930031,0
7.083178,196.949614,22456.498779,7.271293,334.510517,423.40774,14.345098,67.650307,4.062122,1
7.220736,196.764126,21714.76361,7.06597,331.670625,435.036892,14.39062,67.4413,3.994815,0
6.902312,199.697111,21314.814729,7.031069,333.108224,434.954104,14.508983,66.418669,3.981674,0
7.935607,207.016852,19657.843315,8.604505,312.343607,358.849003,21.228127,63.771833,3.619651,1
7.086501,200.287045,22597.666261,7.104974,328.435855,431.80618,14.266463,67.142962,4.090544,1
7.206631,196.585677,22249.360743,7.358516,330.182576,425.269289,14.530895,67.264306,3.940965,1
7.176784,196.600702,20795.757611,7.248136,336.226537,428.676084,14.393791,67.228883,3.985646,0
8.654793,218.17266,14799.311464,6.164049,366.147992,416.870333,8.95452,72.62028,5.148138,0
7.099808,199.588972,22074.992201,7.045989,329.781167,417.594914,14.159876,66.883639,4.000296,1
7.154936,196.735902,21860.283022,7.102753,334.634128,419.228982,14.135281,66.894725,3.893012,0
7.128318,197.301525,22536.647233,7.15331,333.841932,426.767048,14.519642,65.67428,4.048072,1
7.108313,198.084746,22325.165224,7.117078,331.745578,428.832048,14.196325,66.528562,4.001699,1
7.182932,197.556036,22815.373474,7.162566,331.07508,427.163672,14.440004,67.310335,3.920759,1
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985,0
7.125943,196.942462,21561.231537,7.023258,334.648213,427.438895,14.308124,65.129111,3.888011,0
8.107244,228.171859,18364.831418,6.185948,246.942611,369.903199,14.613423,101.351525,4.688271,1
7.179309,195.084039,21531.191267,7.204318,331.780533,424.578525,14.318002,66.456412,4.024166,1
7.024061,194.043121,22114.824483,7.065607,332.978637,431.982358,14.615886,66.852213,3.915474,0
7.101409,196.388629,21686.185998,7.305027,330.922879,422.614296,14.429448,66.731974,3.994833,1
7.215518,195.975287,21378.207368,7.081179,332.229952,431.281766,14.366801,65.939749,3.982753,0
7.169603,195.62864,21642.007328,7.136019,334.946415,427.405868,14.048846,65.663081,4.006803,1
6.908229,196.052395,21973.721968,7.060238,332.843704,420.380252,14.306261,66.605777,3.918862,0
6.538084,197.428199,15979.06027,7.424945,273.719282,452.187233,18.584959,77.730814,5.14375,0
7.437217,242.729969,20185.587156,6.121662,306.169251,413.655951,10.262778,64.529185,3.866875,0
7.144633,198.135252,21824.792931,7.087238,333.404029,432.65754,14.546958,67.370889,4.068047,1
7.126756,197.283125,22395.701677,7.155498,329.085366,428.652698,14.531391,66.665187,4.061786,1
7.095176,196.0368,20730.802474,7.097958,336.303001,428.321136,14.040781,65.293491,3.919746,0
7.217211,196.462853,21707.004672,7.151144,330.294763,424.196417,14.61708,66.009379,3.991939,0
7.188049,196.470203,21669.330827,7.071701,329.884949,431.576014,14.493002,66.422254,3.983092,0
7.685397,230.335708,7324.701425,7.991366,331.512533,492.850391,14.233952,74.068658,4.179187,0
7.056442,195.847365,21749.781611,7.131713,333.245307,424.052066,14.273198,66.213025,3.928732,0
7.134226,196.117507,22524.732167,7.224696,327.729814,423.558636,14.277558,68.227283,3.973405,1
10.282068,198.546363,8108.297322,5.548407,332.017935,568.07898,15.661692,28.770619,4.572923,0
7.003924,196.684884,21104.362381,7.13065,335.444236,427.744979,14.330823,65.006344,3.973715,0
6.848805,204.812711,20555.559572,9.775004,387.686388,389.638228,12.298753,49.452046,3.130045,0
7.049909,196.822548,22265.65658,7.17936,329.034447,418.010347,14.288689,64.952123,4.030563,1
7.08041,194.551614,22610.822698,7.221375,332.58525,426.948903,14.542806,66.531241,4.093649,1
9.252857,168.040751,50279.262429,5.905056,415.45081,400.003589,11.949854,62.256881,3.300586,0
6.984368,197.415595,21140.238323,7.003145,332.117177,427.180748,14.373359,67.169546,3.942604,0
7.069748,195.239766,22336.618062,7.20961,329.337197,426.170968,14.411921,65.404233,3.997673,1
7.105462,192.028633,22630.990693,7.111448,331.571041,427.736225,13.912048,66.242591,3.974353,1
6.987419,195.419918,22002.908455,7.05171,334.259029,427.557624,14.317392,67.535434,4.002045,0
7.18377,196.947894,22228.006613,7.156828,330.615257,430.16734,14.501422,65.979547,3.908803,1
7.09812,194.910722,21970.847312,7.186831,332.807524,424.754567,14.292446,68.039496,3.985159,1
6.574084,186.944211,22723.809959,6.212265,330.789695,385.018951,12.062534,72.595277,4.977324,0
7.042151,196.969771,20809.944472,7.051702,334.777315,433.942841,14.357309,65.644832,4.047689,0
7.012501,195.109017,21487.231517,7.161802,335.021139,428.361636,14.372333,66.240128,3.905517,0
5.456681,219.519886,20967.84061,6.826782,355.082878,312.01984,14.029285,57.852507,3.799473,1
6.94944,195.771976,21323.11667,7.118146,334.102847,430.547417,14.238219,66.329239,3.95159,0
7.138648,197.272569,22102.002759,7.129764,329.747716,430.374099,14.294629,66.381387,4.080036,1
7.031733,194.976098,22625.971209,7.068336,329.462323,421.807675,14.180516,66.596925,4.055864,1
7.235888,196.77457,22971.201,7.207888,333.955983,429.754091,14.033293,67.039717,3.984675,1
7.211697,196.102137,22772.553317,7.032194,337.408028,431.183795,14.20412,65.012564,4.022453,1
7.207438,194.676764,21812.72824,7.01902,329.849949,420.838864,14.281305,66.139326,3.94401,1
7.01453,197.846127,22836.951418,7.243187,332.403242,429.816048,14.271108,64.808554,3.987102,1
7.136088,196.290743,22150.491607,7.319141,328.183935,422.379798,14.309511,65.756484,4.00105,1
7.013499,193.354361,21179.192985,7.095442,332.603806,432.796642,14.763946,66.712977,3.994805,0
7.138434,198.191086,21967.526169,7.117571,329.827299,435.600893,14.553951,65.526973,3.953642,0
7.174735,196.058241,21637.627813,7.231048,328.305684,423.732466,14.537241,66.564123,3.955349,1
7.049546,198.335248,21654.670773,7.10319,335.823907,427.540908,14.331915,66.16254,4.04825,0
7.213141,193.873166,23442.238462,7.109009,334.112975,422.944617,14.050216,68.343763,3.952867,1
6.848332,159.18805,12837.506063,5.164448,373.991711,558.815567,12.254081,69.77221,4.396605,1
10.252734,217.736669,9651.874826,4.338353,369.297709,528.121626,18.661403,54.15045,3.290372,0
7.039944,196.944224,21541.903823,7.238165,331.651032,429.646596,14.365289,65.801097,3.866158,0
8.069298,191.004107,16654.50937,8.038213,350.57795,418.200072,12.29377,49.009256,3.021382,1
7.085484,196.706182,20456.01383,6.972425,333.177824,424.767872,14.180923,66.321555,3.911574,0
7.162254,200.799022,22342.443189,7.131496,329.780581,424.002969,14.523618,67.264572,3.98235,1
7.155913,197.590049,22103.605386,7.401398,335.073109,430.724008,14.247927,65.317577,3.937119,1
7.063427,192.89614,22619.676138,7.094306,334.90665,430.833368,14.307233,66.417071,3.958595,1
5.294195,234.271399,26811.203068,3.611358,369.608465,570.975027,12.775773,44.675683,3.522454,0
7.065286,193.979341,21775.77318,7.098031,332.983088,430.786908,14.004916,67.436461,3.993914,1
7.164353,197.556295,22565.44569,7.190882,329.176594,420.117883,14.064427,65.718172,3.9524,1
7.188471,195.301463,22578.479058,7.197222,334.714477,428.047656,14.341212,67.347315,4.014076,1
7.069767,199.508543,22558.372037,7.167764,335.143277,420.525947,14.198149,67.319448,4.114155,1
6.982733,195.672551,20997.258271,7.163626,332.645548,432.385455,14.24913,64.79656,3.975938,0
7.083978,195.262805,23034.236175,7.259355,329.981092,427.326023,14.27247,67.191324,3.960799,1
7.155471,194.088476,21385.840877,7.08103,331.071804,426.793774,14.238375,66.720273,4.063801,0
7.152592,196.810654,22204.625901,7.256257,332.3445,426.97892,14.175219,66.501757,3.962742,1
9.089421,208.91472,32238.077782,6.895014,321.080465,449.259976,12.514641,89.213074,4.430116,1
5.915944,274.263618,6967.735565,10.069435,247.645743,321.236814,12.092167,39.448593,2.585849,0
7.004175,197.019277,23037.583365,7.091544,333.93644,423.156538,14.007167,66.43181,4.078895,1
7.105315,198.400744,22698.806947,7.298514,331.060995,428.106166,14.412312,66.903914,4.046698,1
7.1098,192.661045,21817.950661,7.334934,330.39328,429.646654,14.241683,67.347862,4.018154,1
7.052525,196.077168,22163.426933,7.181493,329.653108,426.422711,14.029145,67.244538,4.023569,1
7.14152,196.593739,22786.770727,7.206523,334.403159,433.402949,13.735249,67.444599,4.002674,1
8.072612,210.26978,16843.363927,8.793459,359.516169,559.167574,17.263576,68.738989,5.082206,0
7.030051,193.049695,21664.80481,7.066038,333.535075,428.70957,14.731864,66.300817,3.915092,0
7.074945,194.72494,21453.184235,6.986569,333.910516,431.401145,14.475576,66.361976,4.000241,0
7.073881,193.67408,21377.879385,7.028394,335.285232,424.170772,14.5698,66.340517,3.933124,0
3.906568,152.818846,17857.716894,7.36306,324.382843,342.408791,7.637198,75.201346,3.204796,0
6.664003,199.588718,15902.945276,5.257789,346.584556,347.353336,15.989419,61.156575,2.227728,1
7.085729,197.350119,22016.786461,7.227217,332.473566,420.160511,14.482275,65.95668,3.977668,1
7.145869,195.92358,22907.079833,7.231811,331.121575,421.949446,14.195547,65.620622,4.04456,1
6.991019,195.69459,21736.810957,6.956228,333.164029,424.104044,14.330792,67.275017,3.824397,0
7.003106,195.017454,21479.832367,7.105172,335.231292,423.221656,14.13266,68.227683,3.994081,1
7.065585,196.261374,21598.661473,7.036066,335.034204,428.508169,14.290092,66.081515,4.001326,0
9.128358,184.682104,10418.108345,6.8502,388.068711,371.482308,10.444501,68.18402,3.762223,0
7.122445,195.844633,22413.876972,7.196734,329.81951,426.395608,14.336807,66.631136,4.039132,1
7.064087,196.612521,21655.761154,7.15631,332.076228,426.566862,14.71303,67.988789,3.927018,0
7.146126,195.478818,22158.464475,7.310851,332.653849,421.996456,14.61438,65.868676,3.952671,1
6.987672,196.958753,21350.478258,7.062774,336.843168,424.823012,14.786434,66.085963,3.875292,0
7.072528,196.603777,20648.321265,7.005066,334.965651,429.534444,14.394846,67.111787,4.025483,0
7.03995,195.830707,22012.700296,7.085807,327.386171,435.117114,14.493414,67.216414,3.987038,1
7.036256,195.980481,21766.701157,7.063639,333.380954,427.543777,14.322252,66.816064,3.978091,0
7.107339,195.908313,21357.195989,7.168317,334.340893,429.374898,14.076289,66.553107,3.960618,0
6.977631,194.000789,22113.16167,7.242422,333.798817,420.893244,14.672659,66.510598,3.994581,1
7.15169,196.983415,22886.123446,7.175682,332.258386,427.597877,14.284279,65.810234,3.919299,1
3.940125,163.171653,25911.32168,4.13854,371.96718,487.985185,17.751705,63.612403,3.478005,1
7.177867,196.96954,21868.694467,7.083294,331.271858,427.055163,14.210671,65.973326,3.988411,0
7.128062,191.400821,25227.545153,6.607844,319.250859,419.30498,12.865366,78.468491,4.510595,1
7.098787,196.052141,21675.111506,7.31571,335.191134,419.921649,14.374564,65.518633,3.970298,1
7.089673,194.689729,22162.122122,7.252572,331.221301,423.665395,14.347824,67.783751,4.014024,1
8.227083,274.351887,40546.956332,7.130161,241.446917,417.673702,9.809669,79.397105,3.619182,1
7.050166,194.201148,22372.832799,7.127016,330.671207,426.111026,14.316313,65.327679,3.976224,1
6.954584,198.204095,21601.14825,7.078537,333.350106,430.824028,14.475405,66.16943,3.973682,0
6.985528,193.614371,21824.781611,7.201127,330.786605,425.664824,14.058646,65.712237,3.966942,1
7.255052,196.593851,21675.62959,7.072199,334.581071,433.205981,14.426945,65.398854,3.982665,0
6.954925,197.449515,21842.401861,7.077736,334.949566,432.693646,14.545679,66.273851,3.936281,0
7.192767,196.537117,22446.473468,7.190462,329.333868,428.959071,14.503697,66.534387,3.992065,1
7.072669,199.02363,21869.333557,7.128743,332.563428,425.037468,14.730295,66.235192,3.971157,0
7.077682,191.873107,22861.164725,7.137276,332.542761,425.272263,14.149068,67.485329,3.936026,1
7.086775,194.817761,21318.642317,7.039324,332.325638,425.259837,14.390838,67.852697,3.926342,0
8.06061,208.042711,15489.32566,5.620299,361.970424,423.420838,15.37155,75.445589,3.600906,0
4.27516,229.443109,26098.637956,6.525203,281.896827,508.792098,16.133203,66.654193,3.732856,0
7.144948,195.935856,21535.771444,7.208712,328.841525,422.430475,14.288028,66.050009,3.972494,1
6.922652,185.818989,14682.665838,9.886831,341.066404,560.787703,22.466128,64.395422,2.877354,0
4.945695,170.440921,23000.723137,4.433725,340.64567,346.642267,13.276638,84.551081,3.782517,1
7.033608,197.509468,21591.306558,7.102491,333.785009,428.972052,14.334717,67.774193,3.959021,0
7.098246,207.535381,22671.479761,6.284582,295.585686,297.106494,17.105328,71.020825,4.909571,0
5.91693,185.925021,27977.673208,6.77461,329.619336,428.832746,20.638076,70.795496,3.15756,1
7.093824,195.644485,21230.533303,7.112779,331.487631,430.582621,14.561885,66.289766,3.966715,0
7.134078,196.932986,22347.266479,7.219063,334.225144,425.334968,14.166208,66.390102,3.966638,1
7.025376,198.419829,22196.097703,7.171017,333.800732,419.315623,14.439621,66.852255,3.915443,0
7.147746,193.008565,22021.382691,7.217493,334.953815,425.49507,14.604599,67.118961,3.978133,1
7.069347,197.702743,21601.047644,6.975826,335.425527,428.421149,14.490854,67.692172,3.908132,0
7.124149,198.380034,22236.59093,7.230773,325.64101,424.234578,14.499726,68.097554,3.903347,1
6.652824,187.946409,19155.727561,5.949622,345.358533,433.875209,20.523191,26.140863,3.661529,0
5.903466,201.864032,25394.10472,7.692154,313.648072,434.719747,18.006703,59.97216,4.587087,0
8.832142,176.808661,12171.024549,7.475336,321.257628,395.387337,12.481552,65.867189,3.914512,1
7.064074,195.685105,22262.439014,7.235748,328.699854,422.850138,14.360554,67.008289,3.973618,1
7.177192,197.864634,20778.369434,7.035306,337.056733,423.993494,14.429752,65.343563,3.938854,0
7.088941,206.364122,13839.713426,8.088242,321.296141,369.969333,14.896092,66.674658,5.661104,1
7.121018,192.760349,21637.283826,7.221209,333.635637,425.143662,14.424353,65.969831,4.03366,1
7.150442,194.323417,22195.15385,7.209186,330.998079,424.443593,14.539467,66.355763,3.952962,1
7.092739,196.026599,22286.354029,7.324179,329.784115,425.164655,14.18246,66.339137,4.027102,1
7.34703,199.613721,19073.259595,5.766832,336.994335,413.21423,12.482482,56.794084,4.297881,1
7.092074,195.108013,21958.394421,7.054227,334.582229,428.200645,14.370776,65.945052,4.002458,0
7.11174,193.842866,22198.897807,7.197815,328.395632,422.761072,14.238049,65.751816,3.958133,1
7.107677,197.475124,21055.041421,7.113328,334.562202,429.329843,14.343669,66.941819,3.886054,0
7.073954,194.335035,22430.478952,7.228886,330.451418,430.905404,14.472813,67.961625,4.000352,1
7.00043,195.565737,21978.677939,7.121305,330.619736,430.426681,14.14517,68.00847,3.963456,1
7.004237,196.22452,22296.770621,7.059587,334.005666,422.358961,14.339354,67.065973,4.009178,1
7.1766,196.44551,21941.493967,7.229883,334.837085,419.549516,14.349808,66.012045,4.063671,1
7.222895,198.696287,21937.057471,7.147864,335.104192,426.776615,14.367016,65.777903,3.923813,1
7.072789,194.786873,21503.169676,7.14953,334.937172,419.881698,14.305257,66.079865,3.979286,0
7.007747,196.392631,22122.691426,7.051197,332.182893,436.415436,14.279749,65.9414,3.989133,0
7.240187,194.317745,21755.575315,7.132644,331.582272,424.709137,14.597647,65.924155,3.917069,0
7.055801,198.532113,22195.5501,7.144699,337.875825,423.517891,14.255101,67.371869,4.022089,1
7.034104,193.000108,22059.547576,7.160312,331.581773,421.83168,14.348459,67.422902,3.999928,1
7.230768,192.934563,22643.790647,7.180197,327.569604,423.318556,14.289114,65.86512,3.987398,1
7.236463,200.18281,22353.266301,7.103263,334.891534,423.5866,14.662226,67.673257,3.975578,1
7.169568,196.259379,22361.500556,7.270981,334.096182,421.7931,14.054252,65.972891,4.00566,1
7.021833,195.144919,21585.605373,6.936768,331.388497,427.621862,14.365763,64.99491,3.971391,0
7.220635,197.690484,22154.214239,7.281003,336.399215,423.678449,14.279515,65.621486,4.034206,1
6.956856,194.764864,22044.902196,7.087654,333.25773,427.216748,14.659193,66.272913,4.018674,0
6.894514,196.9593,21477.915738,7.064024,331.225048,424.195776,14.373602,66.369126,3.903415,0
7.055348,197.890397,22923.36714,7.192931,331.57851,422.198497,14.064796,66.272431,3.939572,1
7.137483,195.094337,21090.281751,7.108973,332.621626,426.051662,14.256146,66.408809,3.928202,0
6.391354,213.01783,20965.478309,5.37556,327.650543,369.338121,13.758105,17.915723,3.923749,0
7.132542,194.012539,21692.70225,6.978345,334.06889,425.748157,14.215831,65.60186,3.947976,0
7.116492,193.341998,22622.375869,7.264421,336.35199,427.196384,14.263216,64.981785,4.028287,1
7.278911,135.259272,22184.527033,7.156541,357.909795,480.143109,11.316002,54.943992,4.201577,1
5.701101,170.496311,17121.505917,9.536011,374.775876,378.873855,10.97215,63.293296,5.956753,0
7.171224,199.160175,13163.031278,5.762522,351.278134,436.602436,19.103152,52.577451,2.209092,0
4.775222,231.998579,13978.17266,9.422101,389.219586,526.067651,17.207494,73.94097,3.223081,1
7.049884,196.882819,21904.313472,7.185703,336.343498,432.959593,14.556026,67.212105,3.935349,0
7.30534,196.212654,22123.399102,7.131182,333.741949,424.188933,14.258629,66.237803,3.987578,0
7.128396,196.574996,22599.323928,7.166789,328.922955,424.155948,14.318951,67.770403,3.964324,1
7.045923,196.324739,21601.941265,7.065782,334.93541,424.187933,14.4764,68.111803,3.942388,0
7.114545,199.405323,21834.695593,7.132069,336.649853,432.846615,14.131475,66.550864,3.958387,0
7.08738,194.356717,21781.409125,6.989949,332.551765,426.218414,14.28301,68.642604,3.997866,1
7.246051,194.473936,22637.963532,7.20737,332.399943,426.383071,14.163553,67.080313,3.962496,1
5.801571,201.892474,15327.879723,6.860647,328.932585,281.085032,19.812484,55.397564,4.425378,0
6.988732,194.993198,22467.05887,7.20339,331.668032,435.407031,14.256828,67.598506,4.026604,1
7.146192,193.068854,22391.443551,7.125065,331.332856,428.469864,14.296922,67.423611,3.94698,1
7.384049,148.296177,14417.979533,9.084968,347.962098,316.579588,13.493983,58.861502,5.337987,0
7.128142,193.888732,22146.647958,7.200835,331.347655,426.758252,14.138498,64.897725,4.033405,1
8.743959,197.749325,40843.616551,6.368862,310.6772,326.253326,12.503203,66.421884,4.118973,1
7.118181,196.135184,22933.469984,7.377172,330.157655,423.981198,14.283696,67.865407,3.948937,1
7.777665,233.761579,16780.116147,6.123297,323.538055,520.285094,17.794741,60.343891,4.683335,1
7.098398,196.075911,22117.52323,7.287956,333.011134,430.605687,14.444531,66.298915,3.958875,0
7.172477,196.91967,22415.84398,7.085362,337.719788,420.763015,14.345306,66.575496,3.984177,1
8.18441,166.636554,17944.852375,4.038955,331.954199,363.235756,12.535838,56.310592,4.599082,0
8.447404,163.949905,19583.057349,6.433184,334.655886,547.02383,18.238711,45.668318,5.218307,1
7.150651,198.408229,22430.745768,7.193088,332.35328,430.482754,14.157562,66.661647,4.042329,1
6.073685,140.926196,11795.31358,9.128422,437.647163,413.07582,14.93485,48.018966,5.24907,1
7.101859,197.481957,21373.969021,7.173128,336.745082,427.973099,14.551139,66.761095,3.942034,0
6.9964,198.574132,21306.533845,7.157225,333.250653,428.620289,14.389817,66.686699,3.926897,1
6.505066,226.419609,16982.131974,6.938467,318.24571,484.092285,18.527105,80.46281,2.890999,1
7.155234,194.074969,22438.829794,7.286562,332.115536,427.712738,14.288632,66.337459,3.894781,1
5.671762,184.781842,17527.716726,5.314759,339.05648,409.479378,15.196045,31.941831,3.268694,0
7.192028,197.074217,21445.981313,7.239112,331.131652,425.105912,14.14446,65.871707,3.993697,1
7.041734,194.698373,22752.592589,7.12494,332.068428,422.592318,14.03256,66.639002,3.958735,1
7.042268,195.093629,21279.57302,6.925082,333.629851,424.039795,14.215178,66.76571,3.917211,0
7.157398,196.551863,22329.558134,7.061896,331.344955,426.007752,14.388717,66.771801,4.017788,1
6.792125,165.794286,17782.604408,4.970601,307.752703,370.600578,15.138094,96.600542,4.042638,0
7.090072,196.113594,22306.207263,7.247243,329.257068,428.19819,14.385223,65.857041,4.019627,1
7.017293,195.670586,22429.686065,7.074873,331.580489,427.568872,14.571927,66.04674,4.000251,0
8.811472,270.209549,12138.422954,10.520555,360.295574,437.515421,15.95268,67.878497,5.587396,0
7.004978,195.963685,21948.84941,7.177325,332.120848,429.668754,13.982965,66.180696,4.020631,1
7.241496,196.860292,23355.268253,7.137831,331.658248,419.045313,13.968199,66.785386,4.018406,1
7.013891,196.298532,21511.286496,7.074242,332.351329,425.316779,14.40913,65.924411,3.99672,0
7.133629,199.040673,22385.547424,7.114475,331.906598,426.47714,14.39661,66.938311,4.021839,1
7.167685,196.097196,22298.084552,7.061598,331.96477,418.373739,14.129008,67.869024,3.997876,1
7.058183,187.947191,26608.929154,8.556396,405.403423,462.314567,18.428387,41.29033,3.613835,1
7.893313,220.34832,14444.289598,8.0374,300.152172,339.066071,18.423634,67.009098,4.09736,1
7.103851,196.906488,21051.44388,7.105389,333.130088,430.10633,14.333996,65.836923,3.910686,0
6.144759,210.979747,19981.315188,9.203614,271.097104,332.598126,17.187963,79.634242,3.08208,1
6.899714,196.636427,21178.078238,7.134772,332.831281,434.937694,14.374778,66.180352,3.945196,0
7.095465,194.550847,22688.626711,7.192191,334.890607,423.690515,14.193402,68.129553,4.014494,1
6.981245,194.289994,22110.111359,7.055615,331.897296,428.493938,14.474988,67.316268,3.997604,0
7.048148,199.51657,21259.388085,7.026215,334.555292,424.568756,14.223035,64.835643,3.972063,0
6.903635,194.626483,21122.611409,7.151219,335.197789,428.515412,14.36174,66.018733,3.945006,0
7.143055,193.333292,21835.189075,7.089728,334.797157,426.141261,14.438768,64.59983,4.038557,0
7.122673,194.287254,22335.000748,7.155088,334.586602,422.079876,14.416603,65.553418,3.905132,1
7.083169,197.132871,22275.158038,7.084221,328.059711,430.447708,14.593899,67.221668,4.027395,1
7.657542,230.820008,35056.232234,7.656807,364.130141,305.629409,18.481396,72.205075,4.792527,1
7.115118,194.362035,22664.344504,7.201197,331.873788,418.674744,14.135944,65.574945,3.925716,1
7.333478,233.721355,16066.552124,8.181988,224.212503,401.739309,15.313978,81.842062,4.772663,1
7.117918,216.116319,20067.572789,9.605651,349.084949,331.971661,17.53913,84.032858,4.213568,0
7.651294,200.717051,11699.13355,6.648273,349.255445,420.828362,18.863817,52.908851,3.258042,0
7.021623,194.261955,21240.9998,7.026356,332.494831,426.318265,14.442541,65.971564,3.939241,0
7.136573,194.109215,21705.455318,7.26377,333.913889,433.11023,14.411603,65.769447,4.035254,0
6.742622,209.217344,15488.956748,7.452362,351.052242,408.853562,13.921282,70.205241,4.964673,1
7.014131,193.941879,21747.77131,7.169264,332.700583,425.509822,14.765761,67.012308,3.867888,0
9.494243,274.828369,21879.704208,5.265718,364.682634,581.078156,13.636014,62.119643,3.189026,1
5.600877,183.573783,20411.664381,9.753766,336.404819,368.359984,11.095878,66.820124,4.362034,0
7.148729,195.995301,21143.540925,7.123005,333.714098,429.56749,14.289876,65.814596,4.009368,0
7.304308,195.085287,21289.406033,7.212151,334.073401,426.308941,14.707341,65.125851,4.012214,0
7.127994,195.485067,21866.944967,7.176664,329.094799,425.971502,14.603223,67.972228,3.966157,1
7.395451,190.477892,22561.508311,8.310195,294.030395,413.910293,13.301374,63.410178,4.990236,1
6.669532,190.751165,16246.173191,6.372975,324.341893,383.245825,7.852086,86.440561,1.964863,0
6.97645,195.431882,21582.897564,7.027853,331.59664,430.649189,14.274678,66.880143,3.952676,0
7.273178,195.912499,22946.463497,7.187425,331.062368,420.587072,14.291387,66.883691,3.899879,1
7.123672,195.405927,21865.289237,7.117772,332.237093,428.621995,14.292773,65.733715,4.011627,1
7.011179,196.151531,21232.342427,7.066273,335.393458,429.231357,14.148751,67.332911,4.023989,0
7.072553,193.680548,22932.214893,7.237718,335.794887,425.724,14.200878,66.651533,4.009138,1
7.102178,196.48462,21146.966988,7.160322,335.6825,428.24705,14.643118,65.453715,3.924856,0
6.450806,198.493156,19002.314664,7.306447,335.482194,257.007718,13.724087,52.860388,3.275581,1
6.984266,198.724382,21169.173553,7.048753,330.027279,428.175564,14.221486,67.12737,3.9382,0
7.290061,199.028302,22218.561558,7.150508,328.661428,426.883342,14.324726,65.64414,4.040881,1
6.973952,193.940618,22085.523755,6.981888,334.873367,431.203039,14.313441,66.616762,3.962619,0
7.197366,196.389497,22881.674181,7.16419,330.313187,428.34155,14.226073,65.494959,3.985872,1
7.111364,193.821266,22336.863278,7.17541,331.820689,430.486519,14.353915,67.732923,3.982297,1
7.149725,193.640596,21904.366912,7.004845,329.784793,427.883808,14.194851,67.87898,4.043315,1
7.117413,193.309933,21711.734029,7.050226,333.666261,418.10768,14.098671,66.513091,4.01273,0
7.087524,196.030398,23010.334934,7.177667,334.394965,423.582169,14.30929,67.560169,4.02205,1
7.124777,195.515005,21575.996172,7.000476,335.175214,425.287274,14.671317,64.351954,3.900397,0
7.074703,195.358015,21771.016765,7.032162,335.66143,427.740872,14.450958,65.905322,3.906329,0
7.087082,197.56434,21918.19326,7.228396,330.884167,420.32517,14.215286,67.227444,3.961947,1
7.089854,194.902381,21888.606497,7.144604,334.470981,426.672175,14.224052,66.79008,4.006019,0
7.040393,194.345113,21403.764986,7.108571,331.638842,426.836161,14.718646,65.631998,3.946371,0
